1,37.495,127.06,29
2,37.55,127.15,22
3,37.639,127.01,16
4,37.561,126.82,28
5,37.468,126.95,36
6,37.546,127.09,26
7,37.495,126.86,29
8,37.46,126.9,36
9,37.653,127.07,19
10,37.669,127.03,15
11,37.582,127.06,18
12,37.498,126.95,37
13,37.56,126.91,35
14,37.578,126.94,17
15,37.474,127.03,36
16,37.551,127.04,29
17,37.606,127.02,19
18,37.504,127.11,31
19,37.525,126.85,27
20,37.522,126.91,34
21,37.531,126.98,27
22,37.618,126.93,8
23,37.595,126.98,18
24,37.564,127,20
25,37.599,127.09,18
26,37.813,127.44,106
27,37.406,127.26,116
28,37.245,126.98,65
29,37.806,127.08,94
30,37.591,127.13,128
31,37.63,127.21,107
32,37.759,126.77,143
33,37.267,127.12,109
34,37.237,127.2,145
35,37.215,126.8,136
36,37.519,126.78,144
37,37.45,127.16,116
38,37.348,126.94,168
39,37.241,126.58,107
40,37.454,126.79,120
41,37.612,127.14,119
42,37.209,127.08,121
43,37.665,127.11,142
44,37.427,127,133
45,37.924,127.07,279
46,37.462,127.14,124
47,37.291,126.87,248
48,37.667,127.11,142
49,37.007,127.28,94
50,37.32,126.96,108
51,37.342,126.96,113
52,37.862,127.16,106
53,37.475,126.79,150
54,37.44,126.88,139
55,37.085,127.05,130
56,35.777,126.92,143
57,37.411,126.92,106
58,37.39,126.93,139
59,37.256,127.07,130
60,37.151,127.07,151
61,37.538,126.78,208
62,37.523,127.59,86
63,37.728,126.74,133
64,37.39,127.05,128
65,37.328,126.8,75
66,37.312,126.79,96
67,37.723,126.55,176
68,37.745,127.05,125
69,37.739,127.05,119
70,37.353,126.74,97
71,37.363,127.12,114
72,37.671,126.76,163
73,37.496,126.77,151
74,37.437,126.98,125
75,37.283,127.45,137
76,37.297,126.98,136
77,37.478,126.87,138
78,37.619,126.84,169
79,37.381,126.96,145
80,37.265,126.95,135
81,37.311,126.83,101
82,37.653,127.32,143
83,37.609,126.67,215
84,37.545,126.72,262
85,37.392,126.71,179
86,37.449,126.71,155
87,37.405,126.73,211
88,37.405,126.66,91
89,37.496,126.72,99
90,37.505,126.67,115
91,37.38,126.65,77
92,37.475,126.65,160
93,37.473,126.68,146
94,37.463,126.65,124
95,37.47,126.63,144
96,37.546,126.67,121
97,37.468,126.46,133
98,37.594,126.7,103
99,37.532,126.62,134
100,38.223,127.31,165
101,37.411,129.17,84
102,37.3,127.81,90
103,37.326,127.99,119
104,38.383,128.46,97
105,37.861,127.75,110
106,38.21,128.58,107
107,38.019,128.6,92
108,37.187,128.52,71
109,37.758,128.9,86
110,37.374,128.65,47
111,37.363,127.95,124
112,37.35,127.95,131
113,37.521,129.1,97
114,37.172,128.98,50
115,37.369,128.39,73
116,37.664,127.87,99
117,38.149,127.71,119
118,37.519,128.12,110
119,36.48,127.08,91
120,36.096,127.47,104
121,36.658,126.74,108
122,36.2,127.09,70
123,36.889,126.64,237
124,36.945,126.43,102
125,36.354,126.58,106
126,36.739,126.9,138
127,36.989,126.35,100
128,36.786,126.46,97
129,36.912,127.04,153
130,36.783,127.02,138
131,36.755,127.06,138
132,36.821,127.11,129
133,36.285,126.94,72
134,36.158,126.55,60
135,36.084,126.7,73
136,36.874,127.19,92
137,36.941,126.68,264
138,36.279,127.22,85
139,36.66,126.81,124
140,36.018,126.69,70
141,36.38,126.55,52
142,36.447,126.79,95
143,36.759,126.3,245
144,36.603,126.66,66
145,36.798,127.17,116
146,367.98,1271.7,102
147,36.513,126.8,95
148,36.349,127.39,92
149,36.318,127.44,84
150,36.448,127.4,110
151,36.343,127.34,85
152,36.345,127.43,97
153,36.379,127.42,103
154,36.306,127.36,103
155,36.831,127.8,84
156,37.049,128.3,76
157,36.507,127.73,92
158,36.673,127.47,104
159,36.608,127.47,99
160,36.646,127.44,89
161,36.174,127.81,108
162,36.639,127.32,91
163,36.736,127.42,84
164,36.309,127.57,107
165,36.64,127.51,88
166,36.616,127.52,114
167,36.949,127.66,88
168,37.149,128.23,77
169,36.787,127.61,91
170,36.852,127.42,89
171,36.984,127.91,96
172,36.951,127.93,87
173,35.101,129.03,42
174,35.161,129.11,123
175,35.131,128.86,45
176,35.139,129.1,40
177,35.209,128.97,45
178,35.212,129.02,47
179,35.174,128.99,53
180,35.206,129.1,56
181,35.234,129.1,54
182,35.132,129.04,34
183,35.183,129.09,44
184,35.157,129.07,67
185,35.189,129.18,37
186,35.278,129.07,69
187,35.138,128.99,64
188,35.626,129.35,69
189,35.505,129.41,100
190,35.544,129.26,73
191,35.499,129.33,114
192,35.538,129.11,77
193,35.542,129.35,79
194,35.553,129.32,83
195,35.535,129.31,82
196,35.525,129.33,85
197,35.577,129.33,82
198,35.524,129.35,132
199,35.514,129.43,93
200,35.894,128.57,93
201,35.877,128.46,99
202,35.841,128.57,82
203,35.861,128.65,93
204,35.865,128.71,85
205,35.875,128.59,86
206,35.844,128.69,84
207,35.885,128.62,83
208,35.687,128.48,96
209,35.874,128.54,89
210,35.825,128.64,86
211,35.802,128.52,79
212,35.921,128.55,99
213,35.836,128.48,76
214,36.145,128.15,125
215,36.015,129.36,65
216,35.944,129.35,80
217,36.584,128.74,87
218,36.412,128.16,95
219,36.936,129.32,65
220,36.129,128.34,141
221,36.082,129.38,62
222,35.828,128.74,98
223,36.008,128.47,64
224,35.274,128.4,76
225,35.692,127.9,78
226,35.159,128.69,84
227,34.971,128.32,122
228,34.834,127.89,92
229,35.488,128.8,77
230,35.194,128.08,63
231,35.246,128.89,67
232,35.246,128.64,78
233,34.863,128.43,71
234,35.221,128.6,80
235,35.346,129.05,65
236,35.093,128.12,98
237,35.217,128.71,84
238,35.259,128.91,98
239,35.411,129.18,96
240,35.183,128.11,59
241,35.204,128.07,72
242,35.183,128.72,62
243,34.871,128.68,79
244,35.231,128.69,86
245,35.191,128.64,197
246,35.277,128.39,72
247,35.698,127.91,76
248,34.601,127.28,55
249,34.964,127.6,69
250,34.765,126.45,66
251,35.32,126.98,72
252,34.757,127.74,58
253,34.993,126.47,96
254,34.756,127.7,51
255,34.804,126.43,95
256,35.018,126.79,91
257,34.826,127.71,56
258,34.742,127.72,45
259,34.886,127.51,54
260,34.93,127.55,104
261,34.83,126.09,76
262,34.331,126.85,49
263,34.778,127.65,59
264,34.94,127.52,81
265,35.294,126.51,100
266,34.972,127.5,75
267,34.846,127.73,62
