1,37.495,127.06,11
2,37.55,127.15,9
3,37.639,127.01,11
4,37.561,126.82,11
5,37.468,126.95,13
6,37.546,127.09,9
7,37.495,126.86,14
8,37.46,126.9,20
9,37.653,127.07,15
10,37.669,127.03,12
11,37.582,127.06,8
12,37.498,126.95,18
13,37.56,126.91,16
14,37.578,126.94,14
15,37.474,127.03,16
16,37.551,127.04,11
17,37.606,127.02,12
18,37.504,127.11,19
19,37.525,126.85,14
20,37.522,126.91,20
21,37.531,126.98,13
22,37.618,126.93,11
23,37.595,126.98,11
24,37.564,127,10
25,37.599,127.09,10
26,37.813,127.44,69
27,37.406,127.26,87
28,37.245,126.98,46
29,37.806,127.08,83
30,37.591,127.13,84
31,37.63,127.21,70
32,37.759,126.77,73
33,37.267,127.12,67
34,37.237,127.2,79
35,37.215,126.8,76
36,37.519,126.78,73
37,37.45,127.16,67
38,37.348,126.94,83
39,37.241,126.58,68
40,37.454,126.79,80
41,37.612,127.14,75
42,37.209,127.08,73
43,37.665,127.11,68
44,37.427,127,66
45,37.924,127.07,76
46,37.462,127.14,69
47,37.291,126.87,65
48,37.667,127.11,71
49,37.007,127.28,89
50,37.32,126.96,68
51,37.342,126.96,74
52,37.862,127.16,70
53,37.475,126.79,68
54,37.44,126.88,88
55,37.085,127.05,71
56,35.777,126.92,68
57,37.411,126.92,65
58,37.39,126.93,75
59,37.256,127.07,76
60,37.151,127.07,73
61,37.538,126.78,109
62,37.523,127.59,71
63,37.728,126.74,70
64,37.39,127.05,84
65,37.328,126.8,61
66,37.312,126.79,70
67,37.723,126.55,64
68,37.745,127.05,68
69,37.739,127.05,74
70,37.353,126.74,65
71,37.363,127.12,74
72,37.671,126.76,70
73,37.496,126.77,68
74,37.437,126.98,72
75,37.283,127.45,74
76,37.297,126.98,70
77,37.478,126.87,82
78,37.619,126.84,71
79,37.381,126.96,80
80,37.265,126.95,59
81,37.311,126.83,60
82,37.653,127.32,82
83,37.609,126.67,52
84,37.545,126.72,63
85,37.392,126.71,55
86,37.449,126.71,50
87,37.405,126.73,66
88,37.405,126.66,52
89,37.496,126.72,56
90,37.505,126.67,58
91,37.38,126.65,54
92,37.475,126.65,62
93,37.473,126.68,55
94,37.463,126.65,55
95,37.47,126.63,66
96,37.546,126.67,53
97,37.468,126.46,50
98,37.594,126.7,52
99,37.532,126.62,46
100,38.223,127.31,74
101,37.411,129.17,105
102,37.3,127.81,57
103,37.326,127.99,93
104,38.383,128.46,77
105,37.861,127.75,88
106,38.21,128.58,102
107,38.019,128.6,78
108,37.187,128.52,114
109,37.758,128.9,98
110,37.374,128.65,175
111,37.363,127.95,89
112,37.35,127.95,90
113,37.521,129.1,133
114,37.172,128.98,140
115,37.369,128.39,104
116,37.664,127.87,74
117,38.149,127.71,98
118,37.519,128.12,86
119,36.48,127.08,89
120,36.096,127.47,119
121,36.658,126.74,69
122,36.2,127.09,100
123,36.889,126.64,80
124,36.945,126.43,59
125,36.354,126.58,90
126,36.739,126.9,84
127,36.989,126.35,71
128,36.786,126.46,62
129,36.912,127.04,92
130,36.783,127.02,85
131,36.755,127.06,86
132,36.821,127.11,85
133,36.285,126.94,81
134,36.158,126.55,83
135,36.084,126.7,82
136,36.874,127.19,110
137,36.941,126.68,82
138,36.279,127.22,122
139,36.66,126.81,78
140,36.018,126.69,94
141,36.38,126.55,80
142,36.447,126.79,67
143,36.759,126.3,74
144,36.603,126.66,60
145,36.798,127.17,127
146,367.98,1271.7,127
147,36.513,126.8,122
148,36.349,127.39,129
149,36.318,127.44,122
150,36.448,127.4,145
151,36.343,127.34,126
152,36.345,127.43,125
153,36.379,127.42,118
154,36.306,127.36,120
155,36.831,127.8,80
156,37.049,128.3,81
157,36.507,127.73,81
158,36.673,127.47,77
159,36.608,127.47,90
160,36.646,127.44,81
161,36.174,127.81,138
162,36.639,127.32,95
163,36.736,127.42,75
164,36.309,127.57,133
165,36.64,127.51,90
166,36.616,127.52,84
167,36.949,127.66,87
168,37.149,128.23,79
169,36.787,127.61,92
170,36.852,127.42,78
171,36.984,127.91,72
172,36.951,127.93,67
173,35.101,129.03,112
174,35.161,129.11,109
175,35.131,128.86,98
176,35.139,129.1,96
177,35.209,128.97,135
178,35.212,129.02,117
179,35.174,128.99,102
180,35.206,129.1,112
181,35.234,129.1,87
182,35.132,129.04,76
183,35.183,129.09,99
184,35.157,129.07,126
185,35.189,129.18,98
186,35.278,129.07,95
187,35.138,128.99,101
188,35.626,129.35,105
189,35.505,129.41,113
190,35.544,129.26,114
191,35.499,129.33,117
192,35.538,129.11,78
193,35.542,129.35,104
194,35.553,129.32,135
195,35.535,129.31,97
196,35.525,129.33,101
197,35.577,129.33,108
198,35.524,129.35,106
199,35.514,129.43,113
200,35.894,128.57,103
201,35.877,128.46,68
202,35.841,128.57,84
203,35.861,128.65,96
204,35.865,128.71,96
205,35.875,128.59,94
206,35.844,128.69,69
207,35.885,128.62,85
208,35.687,128.48,51
209,35.874,128.54,86
210,35.825,128.64,67
211,35.802,128.52,44
212,35.921,128.55,105
213,35.836,128.48,68
214,36.145,128.15,130
215,36.015,129.36,117
216,35.944,129.35,106
217,36.584,128.74,78
218,36.412,128.16,136
219,36.936,129.32,92
220,36.129,128.34,171
221,36.082,129.38,106
222,35.828,128.74,58
223,36.008,128.47,107
224,35.274,128.4,66
225,35.692,127.9,77
226,35.159,128.69,35
227,34.971,128.32,51
228,34.834,127.89,65
229,35.488,128.8,89
230,35.194,128.08,82
231,35.246,128.89,44
232,35.246,128.64,63
233,34.863,128.43,67
234,35.221,128.6,43
235,35.346,129.05,108
236,35.093,128.12,29
237,35.217,128.71,71
238,35.259,128.91,58
239,35.411,129.18,39
240,35.183,128.11,54
241,35.204,128.07,57
242,35.183,128.72,85
243,34.871,128.68,37
244,35.231,128.69,40
245,35.191,128.64,85
246,35.277,128.39,48
247,35.698,127.91,55
248,34.601,127.28,93
249,34.964,127.6,62
250,34.765,126.45,101
251,35.32,126.98,123
252,34.757,127.74,76
253,34.993,126.47,119
254,34.756,127.7,85
255,34.804,126.43,148
256,35.018,126.79,116
257,34.826,127.71,85
258,34.742,127.72,87
259,34.886,127.51,70
260,34.93,127.55,97
261,34.83,126.09,168
262,34.331,126.85,104
263,34.778,127.65,86
264,34.94,127.52,73
265,35.294,126.51,124
266,34.972,127.5,148
267,34.846,127.73,86
268,34.854,127.58,87
269,35.326,126.81,129
270,34.95,127.49,82
271,34.687,126.9,89
272,34.94,127.69,65
273,34.493,126.25,134
274,35.046,127.69,66
275,34.946,127.75,59
276,35.07,126.5,133
277,34.563,126.57,160
278,34.899,127.56,71
279,35.059,126.96,125
280,34.684,127.58,76
281,35.227,126.88,149
282,35.153,126.89,124
283,35.174,126.94,139
284,35.142,126.93,142
285,35.136,126.8,136
286,35.203,126.8,126
287,35.131,126.89,150
288,35.967,126.76,120
289,35.97,127.22,95
290,35.43,126.7,115
291,35.823,127.16,103
292,35.952,126.94,126
293,36.028,127.66,115
294,35.708,126.75,121
295,35.966,126.76,99
296,35.796,127.12,118
297,35.96,126.57,118
298,35.857,127.13,109
299,35.371,127.13,118
300,35.7,126.88,108
301,35.977,126.7,94
302,35.508,126.55,111
303,35.797,127.12,98
304,35.773,127.44,136
305,35.856,127.1,105
306,33.256,126.25,131
307,33.291,126.55,111
308,33.409,126.87,93
309,33.462,126.49,118
310,33.5,126.53,129
311,36.528,127.37,98
312,36.323,127.44,79
313,36.511,127.25,101
314,36.512,127.25,114
