지점,지점명,일시,1시간평균 미세먼지농도(㎍/㎥)
100,대관령,2019-04-05 01:00,8
100,대관령,2019-04-05 02:00,22
100,대관령,2019-04-05 03:00,26
100,대관령,2019-04-05 12:00,71
100,대관령,2019-04-05 13:00,75
100,대관령,2019-04-05 14:00,73
100,대관령,2019-04-05 15:00,77
100,대관령,2019-04-05 16:00,73
100,대관령,2019-04-05 17:00,72
100,대관령,2019-04-05 18:00,75
100,대관령,2019-04-05 19:00,83
100,대관령,2019-04-05 20:00,101
100,대관령,2019-04-05 21:00,134
100,대관령,2019-04-05 22:00,130
100,대관령,2019-04-05 23:00,82
100,대관령,2019-04-06 00:00,67
