1,37.495,127.06,18
2,37.55,127.15,18
3,37.639,127.01,18
4,37.561,126.82,16
5,37.468,126.95,30
6,37.546,127.09,26
7,37.495,126.86,22
8,37.46,126.9,19
9,37.653,127.07,21
10,37.669,127.03,21
11,37.582,127.06,16
12,37.498,126.95,21
13,37.56,126.91,26
14,37.578,126.94,25
15,37.474,127.03,28
16,37.551,127.04,24
17,37.606,127.02,9
18,37.504,127.11,21
19,37.525,126.85,20
20,37.522,126.91,28
21,37.531,126.98,17
22,37.618,126.93,24
23,37.595,126.98,16
24,37.564,127,16
25,37.599,127.09,18
26,37.813,127.44,16
27,37.406,127.26,29
28,37.245,126.98,20
29,37.806,127.08,25
30,37.591,127.13,21
31,37.63,127.21,29
32,37.759,126.77,30
33,37.267,127.12,26
34,37.237,127.2,28
35,37.215,126.8,36
36,37.519,126.78,45
37,37.45,127.16,26
38,37.348,126.94,42
39,37.241,126.58,29
40,37.454,126.79,36
41,37.612,127.14,29
42,37.209,127.08,24
43,37.665,127.11,32
44,37.427,127,28
45,37.924,127.07,30
46,37.462,127.14,32
47,37.291,126.87,55
48,37.667,127.11,32
49,37.007,127.28,28
50,37.32,126.96,18
51,37.342,126.96,28
52,37.862,127.16,26
53,37.475,126.79,39
54,37.44,126.88,38
55,37.085,127.05,22
56,35.777,126.92,27
57,37.411,126.92,27
58,37.39,126.93,27
59,37.256,127.07,27
60,37.151,127.07,27
61,37.538,126.78,31
62,37.523,127.59,21
63,37.728,126.74,27
64,37.39,127.05,29
65,37.328,126.8,32
66,37.312,126.79,34
67,37.723,126.55,38
68,37.745,127.05,29
69,37.739,127.05,28
70,37.353,126.74,39
71,37.363,127.12,35
72,37.671,126.76,36
73,37.496,126.77,35
74,37.437,126.98,36
75,37.283,127.45,33
76,37.297,126.98,23
77,37.478,126.87,34
78,37.619,126.84,31
79,37.381,126.96,32
80,37.265,126.95,27
81,37.311,126.83,28
82,37.653,127.32,25
83,37.609,126.67,30
84,37.545,126.72,30
85,37.392,126.71,40
86,37.449,126.71,31
87,37.405,126.73,30
88,37.405,126.66,26
89,37.496,126.72,29
90,37.505,126.67,31
91,37.38,126.65,29
92,37.475,126.65,32
93,37.473,126.68,41
94,37.463,126.65,29
95,37.47,126.63,35
96,37.546,126.67,28
97,37.468,126.46,27
98,37.594,126.7,29
99,37.532,126.62,31
100,38.223,127.31,24
101,37.411,129.17,21
102,37.3,127.81,22
103,37.326,127.99,16
104,38.383,128.46,21
105,37.861,127.75,16
106,38.21,128.58,31
107,38.019,128.6,16
108,37.187,128.52,38
109,37.758,128.9,27
110,37.374,128.65,31
111,37.363,127.95,25
112,37.35,127.95,16
113,37.521,129.1,18
114,37.172,128.98,22
115,37.369,128.39,36
116,37.664,127.87,21
117,38.149,127.71,54
118,37.519,128.12,50
119,36.48,127.08,31
120,36.096,127.47,43
