1,37.495,127.06,33
2,37.55,127.15,42
3,37.639,127.01,27
4,37.561,126.82,30
5,37.468,126.95,38
6,37.546,127.09,33
7,37.495,126.86,38
8,37.46,126.9,37
9,37.653,127.07,32
10,37.669,127.03,37
11,37.582,127.06,29
12,37.498,126.95,43
13,37.56,126.91,47
14,37.578,126.94,21
15,37.474,127.03,35
16,37.551,127.04,27
17,37.606,127.02,33
18,37.504,127.11,34
19,37.525,126.85,34
20,37.522,126.91,43
21,37.531,126.98,32
22,37.618,126.93,19
23,37.595,126.98,25
24,37.564,127,28
25,37.599,127.09,32
26,37.813,127.44,98
27,37.406,127.26,99
28,37.245,126.98,65
29,37.806,127.08,93
30,37.591,127.13,125
31,37.63,127.21,109
32,37.759,126.77,134
33,37.267,127.12,94
34,37.237,127.2,125
35,37.215,126.8,124
36,37.519,126.78,137
37,37.45,127.16,108
38,37.348,126.94,176
39,37.241,126.58,82
40,37.454,126.79,118
41,37.612,127.14,123
42,37.209,127.08,100
43,37.665,127.11,133
44,37.427,127,139
45,37.924,127.07,117
46,37.462,127.14,206
47,37.291,126.87,154
48,37.667,127.11,173
49,37.007,127.28,94
50,37.32,126.96,121
51,37.342,126.96,117
52,37.862,127.16,108
53,37.475,126.79,147
54,37.44,126.88,108
55,37.085,127.05,127
56,35.777,126.92,125
57,37.411,126.92,120
58,37.39,126.93,145
59,37.256,127.07,103
60,37.151,127.07,136
61,37.538,126.78,185
62,37.523,127.59,57
63,37.728,126.74,107
64,37.39,127.05,155
65,37.328,126.8,82
66,37.312,126.79,96
67,37.723,126.55,176
68,37.745,127.05,131
69,37.739,127.05,128
70,37.353,126.74,109
71,37.363,127.12,118
72,37.671,126.76,155
73,37.496,126.77,139
74,37.437,126.98,91
75,37.283,127.45,86
76,37.297,126.98,115
77,37.478,126.87,125
78,37.619,126.84,130
79,37.381,126.96,144
80,37.265,126.95,126
81,37.311,126.83,93
82,37.653,127.32,146
83,37.609,126.67,171
84,37.545,126.72,171
85,37.392,126.71,181
86,37.449,126.71,145
87,37.405,126.73,211
88,37.405,126.66,77
89,37.496,126.72,94
90,37.505,126.67,103
91,37.38,126.65,69
92,37.475,126.65,116
93,37.473,126.68,124
94,37.463,126.65,78
95,37.47,126.63,90
96,37.546,126.67,97
97,37.468,126.46,71
98,37.594,126.7,86
99,37.532,126.62,100
100,38.223,127.31,148
101,37.411,129.17,69
102,37.3,127.81,64
