1,37.495,127.06,17
2,37.55,127.15,15
3,37.639,127.01,9
4,37.561,126.82,17
5,37.468,126.95,13
6,37.546,127.09,23
7,37.495,126.86,16
8,37.46,126.9,17
9,37.653,127.07,14
10,37.669,127.03,13
11,37.582,127.06,12
12,37.498,126.95,16
13,37.56,126.91,17
14,37.578,126.94,19
15,37.474,127.03,19
16,37.551,127.04,18
17,37.606,127.02,20
18,37.504,127.11,20
19,37.525,126.85,18
20,37.522,126.91,25
21,37.531,126.98,17
22,37.618,126.93,20
23,37.595,126.98,17
24,37.564,127,13
25,37.599,127.09,13
26,37.813,127.44,55
27,37.406,127.26,98
28,37.245,126.98,55
29,37.806,127.08,99
30,37.591,127.13,59
31,37.63,127.21,71
32,37.759,126.77,91
33,37.267,127.12,78
34,37.237,127.2,74
35,37.215,126.8,86
36,37.519,126.78,70
37,37.45,127.16,65
38,37.348,126.94,89
39,37.241,126.58,64
40,37.454,126.79,75
41,37.612,127.14,66
42,37.209,127.08,76
43,37.665,127.11,68
44,37.427,127,66
45,37.924,127.07,76
46,37.462,127.14,69
47,37.291,126.87,65
48,37.667,127.11,71
49,37.007,127.28,91
50,37.32,126.96,73
51,37.342,126.96,87
52,37.862,127.16,84
53,37.475,126.79,70
54,37.44,126.88,85
55,37.085,127.05,67
56,35.777,126.92,75
57,37.411,126.92,68
58,37.39,126.93,60
59,37.256,127.07,84
60,37.151,127.07,79
61,37.538,126.78,109
62,37.523,127.59,76
63,37.728,126.74,89
64,37.39,127.05,75
65,37.328,126.8,76
66,37.312,126.79,76
67,37.723,126.55,76
68,37.745,127.05,78
69,37.739,127.05,78
70,37.353,126.74,83
71,37.363,127.12,78
72,37.671,126.76,80
73,37.496,126.77,67
74,37.437,126.98,93
75,37.283,127.45,91
76,37.297,126.98,71
77,37.478,126.87,81
78,37.619,126.84,76
79,37.381,126.96,82
80,37.265,126.95,65
81,37.311,126.83,64
82,37.653,127.32,68
83,37.609,126.67,52
84,37.545,126.72,63
85,37.392,126.71,55
86,37.449,126.71,50
87,37.405,126.73,66
88,37.405,126.66,54
89,37.496,126.72,51
90,37.505,126.67,57
91,37.38,126.65,59
92,37.475,126.65,64
93,37.473,126.68,62
94,37.463,126.65,59
95,37.47,126.63,65
96,37.546,126.67,55
97,37.468,126.46,50
98,37.594,126.7,56
99,37.532,126.62,51
100,38.223,127.31,100
101,37.411,129.17,117
102,37.3,127.81,81
103,37.326,127.99,114
104,38.383,128.46,82
105,37.861,127.75,85
106,38.21,128.58,100
107,38.019,128.6,84
108,37.187,128.52,219
109,37.758,128.9,114
110,37.374,128.65,180
111,37.363,127.95,102
112,37.35,127.95,94
113,37.521,129.1,116
114,37.172,128.98,104
115,37.369,128.39,184
116,37.664,127.87,96
117,38.149,127.71,83
118,37.519,128.12,108
119,36.48,127.08,111
120,36.096,127.47,152
121,36.658,126.74,71
122,36.2,127.09,127
123,36.889,126.64,100
124,36.945,126.43,74
125,36.354,126.58,103
126,36.739,126.9,96
127,36.989,126.35,82
128,36.786,126.46,99
129,36.912,127.04,95
130,36.783,127.02,94
131,36.755,127.06,108
132,36.821,127.11,87
133,36.285,126.94,92
134,36.158,126.55,84
135,36.084,126.7,102
136,36.874,127.19,115
137,36.941,126.68,92
138,36.279,127.22,128
139,36.66,126.81,93
140,36.018,126.69,107
141,36.38,126.55,102
142,36.447,126.79,88
143,36.759,126.3,87
144,36.603,126.66,70
145,36.798,127.17,170
146,367.98,1271.7,160
147,36.513,126.8,147
148,36.349,127.39,165
149,36.318,127.44,139
150,36.448,127.4,180
151,36.343,127.34,155
152,36.345,127.43,161
153,36.379,127.42,149
154,36.306,127.36,139
155,36.831,127.8,104
156,37.049,128.3,133
157,36.507,127.73,136
158,36.673,127.47,108
159,36.608,127.47,102
160,36.646,127.44,95
161,36.174,127.81,161
162,36.639,127.32,95
163,36.736,127.42,93
164,36.309,127.57,154
165,36.64,127.51,113
166,36.616,127.52,120
167,36.949,127.66,100
168,37.149,128.23,148
169,36.787,127.61,97
170,36.852,127.42,98
171,36.984,127.91,122
172,36.951,127.93,115
173,35.101,129.03,111
174,35.161,129.11,93
175,35.131,128.86,88
176,35.139,129.1,99
177,35.209,128.97,128
178,35.212,129.02,143
179,35.174,128.99,97
180,35.206,129.1,103
181,35.234,129.1,105
182,35.132,129.04,87
183,35.183,129.09,101
184,35.157,129.07,141
185,35.189,129.18,89
186,35.278,129.07,115
187,35.138,128.99,106
188,35.626,129.35,102
189,35.505,129.41,150
190,35.544,129.26,141
191,35.499,129.33,161
192,35.538,129.11,117
193,35.542,129.35,142
194,35.553,129.32,159
195,35.535,129.31,127
196,35.525,129.33,140
197,35.577,129.33,111
198,35.524,129.35,139
199,35.514,129.43,146
200,35.894,128.57,53
201,35.877,128.46,47
202,35.841,128.57,46
203,35.861,128.65,52
204,35.865,128.71,58
205,35.875,128.59,49
206,35.844,128.69,40
207,35.885,128.62,44
208,35.687,128.48,91
209,35.874,128.54,49
210,35.825,128.64,39
211,35.802,128.52,33
212,35.921,128.55,61
213,35.836,128.48,46
214,36.145,128.15,121
215,36.015,129.36,64
216,35.944,129.35,53
217,36.584,128.74,93
218,36.412,128.16,175
219,36.936,129.32,124
220,36.129,128.34,133
221,36.082,129.38,68
222,35.828,128.74,61
223,36.008,128.47,64
224,35.274,128.4,74
225,35.692,127.9,102
226,35.159,128.69,107
227,34.971,128.32,111
228,34.834,127.89,44
229,35.488,128.8,46
230,35.194,128.08,77
231,35.246,128.89,92
232,35.246,128.64,83
233,34.863,128.43,60
234,35.221,128.6,62
235,35.346,129.05,77
236,35.093,128.12,57
237,35.217,128.71,106
238,35.259,128.91,39
239,35.411,129.18,103
