1,37.495,127.06,11
2,37.55,127.15,11
3,37.639,127.01,9
4,37.561,126.82,9
5,37.468,126.95,13
6,37.546,127.09,15
7,37.495,126.86,7
8,37.46,126.9,10
9,37.653,127.07,11
10,37.669,127.03,7
11,37.582,127.06,9
12,37.498,126.95,11
13,37.56,126.91,8
14,37.578,126.94,11
15,37.474,127.03,13
16,37.551,127.04,8
17,37.606,127.02,11
18,37.504,127.11,17
19,37.525,126.85,13
20,37.522,126.91,20
21,37.531,126.98,9
22,37.618,126.93,11
23,37.595,126.98,10
24,37.564,127,8
25,37.599,127.09,9
26,37.813,127.44,94
27,37.406,127.26,166
28,37.245,126.98,104
29,37.806,127.08,89
30,37.591,127.13,103
31,37.63,127.21,106
32,37.759,126.77,75
33,37.267,127.12,146
34,37.237,127.2,148
35,37.215,126.8,174
36,37.519,126.78,86
37,37.45,127.16,88
38,37.348,126.94,129
39,37.241,126.58,90
40,37.454,126.79,94
41,37.612,127.14,117
42,37.209,127.08,110
43,37.665,127.11,93
44,37.427,127,71
45,37.924,127.07,68
46,37.462,127.14,77
47,37.291,126.87,78
48,37.667,127.11,90
49,37.007,127.28,182
50,37.32,126.96,105
51,37.342,126.96,106
52,37.862,127.16,77
53,37.475,126.79,97
54,37.44,126.88,115
55,37.085,127.05,116
56,35.777,126.92,125
57,37.411,126.92,95
58,37.39,126.93,154
59,37.256,127.07,127
60,37.151,127.07,144
61,37.538,126.78,177
62,37.523,127.59,166
63,37.728,126.74,70
64,37.39,127.05,103
65,37.328,126.8,86
66,37.312,126.79,100
67,37.723,126.55,62
68,37.745,127.05,94
69,37.739,127.05,91
70,37.353,126.74,109
71,37.363,127.12,110
72,37.671,126.76,95
73,37.496,126.77,103
74,37.437,126.98,237
75,37.283,127.45,213
76,37.297,126.98,136
77,37.478,126.87,111
78,37.619,126.84,88
79,37.381,126.96,118
80,37.265,126.95,99
81,37.311,126.83,85
82,37.653,127.32,162
83,37.609,126.67,58
84,37.545,126.72,65
85,37.392,126.71,59
86,37.449,126.71,67
87,37.405,126.73,57
88,37.405,126.66,63
89,37.496,126.72,57
90,37.505,126.67,70
91,37.38,126.65,77
92,37.475,126.65,70
93,37.473,126.68,68
94,37.463,126.65,66
95,37.47,126.63,91
96,37.546,126.67,57
97,37.468,126.46,67
98,37.594,126.7,63
99,37.532,126.62,54
100,38.223,127.31,99
101,37.411,129.17,128
102,37.3,127.81,144
103,37.326,127.99,180
104,38.383,128.46,91
105,37.861,127.75,109
106,38.21,128.58,108
107,38.019,128.6,97
108,37.187,128.52,133
109,37.758,128.9,135
110,37.374,128.65,91
111,37.363,127.95,178
112,37.35,127.95,118
113,37.521,129.1,120
114,37.172,128.98,94
115,37.369,128.39,124
116,37.664,127.87,124
117,38.149,127.71,81
118,37.519,128.12,136
119,36.48,127.08,155
120,36.096,127.47,118
121,36.658,126.74,118
122,36.2,127.09,155
123,36.889,126.64,178
124,36.945,126.43,87
125,36.354,126.58,190
126,36.739,126.9,170
127,36.989,126.35,102
128,36.786,126.46,133
129,36.912,127.04,167
130,36.783,127.02,208
131,36.755,127.06,215
132,36.821,127.11,162
133,36.285,126.94,125
134,36.158,126.55,123
135,36.084,126.7,151
136,36.874,127.19,158
137,36.941,126.68,211
138,36.279,127.22,110
139,36.66,126.81,148
